"Waardeklasse WOZ-objecten";"Perioden";"Regio's";"Totaal WOZ-objecten (aantal)";"WOZ-objecten woningen (aantal)";"Recreatiewoningen en overige woningen (aantal)";"Niet-woningen; gedeeltelijk bewoond (aantal)";"Niet-woningen; niet bewoond (aantal)"
"1 000 000 euro en meer";"2007";"Drenthe (PV)";"    1263";"      36";"       4";"      80";"    1143"
"1 000 000 euro en meer";"2008";"Drenthe (PV)";"    1408";"      54";"       3";"     108";"    1243"
"1 000 000 euro en meer";"2009";"Drenthe (PV)";"    1590";"      86";"       2";"     147";"    1355"
"1 000 000 euro en meer";"2010*";"Drenthe (PV)";"    1584";"      95";"       3";"     170";"    1316"
"1 000 000 euro en meer";"2011*";"Drenthe (PV)";"    1671";"      90";"       9";"     165";"    1407"
"1 000 000 euro en meer";"1997";"Overijssel (PV)";"    1463";"      17";"      26";"      17";"    1403"
"1 000 000 euro en meer";"1998";"Overijssel (PV)";"    1514";"       6";"      26";"      18";"    1464"
"1 000 000 euro en meer";"1999";"Overijssel (PV)";"    1565";"       5";"      25";"      15";"    1520"
"1 000 000 euro en meer";"2000";"Overijssel (PV)";"    1685";"       9";"      27";"      12";"    1637"
"1 000 000 euro en meer";"2001";"Overijssel (PV)";"    2323";"      11";"      12";"      38";"    2262"
"1 000 000 euro en meer";"2002";"Overijssel (PV)";"    2411";"      12";"      12";"      43";"    2344"
"1 000 000 euro en meer";"2003";"Overijssel (PV)";"    2546";"      19";"      11";"      55";"    2461"
"1 000 000 euro en meer";"2004";"Overijssel (PV)";"    2639";"      14";"      11";"      59";"    2555"
"1 000 000 euro en meer";"2005";"Overijssel (PV)";"    3510";"     130";"       9";"      81";"    3290"
"1 000 000 euro en meer";"2006";"Overijssel (PV)";"    3627";"     137";"      14";"      92";"    3384"
"1 000 000 euro en meer";"2007";"Overijssel (PV)";"    4048";"     182";"      11";"     139";"    3716"
"1 000 000 euro en meer";"2008";"Overijssel (PV)";"    4439";"     292";"      10";"     161";"    3976"
"1 000 000 euro en meer";"2009";"Overijssel (PV)";"    4825";"     412";"      21";"     199";"    4193"
"1 000 000 euro en meer";"2010*";"Overijssel (PV)";"    5127";"     456";"       3";"     271";"    4397"
"1 000 000 euro en meer";"2011*";"Overijssel (PV)";"    5337";"     432";"       2";"     362";"    4541"
"1 000 000 euro en meer";"1997";"Flevoland (PV)";"     405";"       -";"       3";"      18";"     384"
"1 000 000 euro en meer";"1998";"Flevoland (PV)";"     427";"       -";"       3";"      16";"     408"
"1 000 000 euro en meer";"1999";"Flevoland (PV)";"     459";"       -";"       3";"      12";"     444"
"1 000 000 euro en meer";"2000";"Flevoland (PV)";"     516";"       -";"       1";"      14";"     501"
"1 000 000 euro en meer";"2001";"Flevoland (PV)";"     674";"       -";"       2";"      18";"     654"
"1 000 000 euro en meer";"2002";"Flevoland (PV)";"     726";"       -";"       1";"      18";"     707"
"1 000 000 euro en meer";"2003";"Flevoland (PV)";"     820";"       1";"       1";"      25";"     793"
"1 000 000 euro en meer";"2004";"Flevoland (PV)";"     910";"       2";"       4";"      26";"     878"
"1 000 000 euro en meer";"2005";"Flevoland (PV)";"    1306";"      18";"      15";"     124";"    1149"
"1 000 000 euro en meer";"2006";"Flevoland (PV)";"    1396";"      32";"      12";"     142";"    1210"
"1 000 000 euro en meer";"2007";"Flevoland (PV)";"    1527";"      35";"       3";"     132";"    1357"
"1 000 000 euro en meer";"2008";"Flevoland (PV)";"    1732";"      41";"       6";"     145";"    1540"
"1 000 000 euro en meer";"2009";"Flevoland (PV)";"    1866";"      73";"      11";"     158";"    1624"
"1 000 000 euro en meer";"2010*";"Flevoland (PV)";"    1743";"      68";"       3";"     168";"    1504"
"1 000 000 euro en meer";"2011*";"Flevoland (PV)";"    1675";"      73";"       4";"     179";"    1419"
"1 000 000 euro en meer";"1997";"Gelderland (PV)";"    2729";"      18";"      31";"      48";"    2632"
"1 000 000 euro en meer";"1998";"Gelderland (PV)";"    2944";"      13";"      11";"      39";"    2881"
"1 000 000 euro en meer";"1999";"Gelderland (PV)";"    3053";"       8";"      20";"      42";"    2983"
"1 000 000 euro en meer";"2000";"Gelderland (PV)";"    3160";"      13";"      18";"      51";"    3078"
"1 000 000 euro en meer";"2001";"Gelderland (PV)";"    4547";"      75";"      20";"     116";"    4336"
"1 000 000 euro en meer";"2002";"Gelderland (PV)";"    4780";"      75";"      20";"     123";"    4562"
"1 000 000 euro en meer";"2003";"Gelderland (PV)";"    4949";"      80";"      12";"     129";"    4728"
"1 000 000 euro en meer";"2004";"Gelderland (PV)";"    5078";"      82";"      12";"     130";"    4854"
"1 000 000 euro en meer";"2005";"Gelderland (PV)";"    6945";"     623";"       7";"     183";"    6132"
"1 000 000 euro en meer";"2006";"Gelderland (PV)";"    7083";"     637";"       7";"     200";"    6239"
"1 000 000 euro en meer";"2007";"Gelderland (PV)";"    7977";"     938";"      18";"     245";"    6776"
"1 000 000 euro en meer";"2008";"Gelderland (PV)";"    8965";"    1420";"      18";"     286";"    7241"
"1 000 000 euro en meer";"2009";"Gelderland (PV)";"   10016";"    1812";"      31";"     380";"    7793"
"1 000 000 euro en meer";"2010*";"Gelderland (PV)";"   10137";"    1905";"      32";"     453";"    7747"
"1 000 000 euro en meer";"2011*";"Gelderland (PV)";"    9848";"    1668";"      37";"     460";"    7683"
"1 000 000 euro en meer";"1997";"Utrecht (PV)";"    2443";"      20";"      46";"      29";"    2348"
"1 000 000 euro en meer";"1998";"Utrecht (PV)";"    2472";"      16";"      45";"      67";"    2344"
"1 000 000 euro en meer";"1999";"Utrecht (PV)";"    2497";"      17";"      43";"      50";"    2387"
"1 000 000 euro en meer";"2000";"Utrecht (PV)";"    2657";"      23";"      43";"      68";"    2523"
"1 000 000 euro en meer";"2001";"Utrecht (PV)";"    4049";"     248";"      48";"      76";"    3677"
"1 000 000 euro en meer";"2002";"Utrecht (PV)";"    4244";"     223";"      28";"      71";"    3922"
"1 000 000 euro en meer";"2003";"Utrecht (PV)";"    4351";"     243";"      31";"      71";"    4006"
"1 000 000 euro en meer";"2004";"Utrecht (PV)";"    4448";"     253";"      31";"      72";"    4092"
"1 000 000 euro en meer";"2005";"Utrecht (PV)";"    7161";"    1945";"      45";"     125";"    5046"
"1 000 000 euro en meer";"2006";"Utrecht (PV)";"    7212";"    1939";"      48";"     130";"    5095"
"1 000 000 euro en meer";"2007";"Utrecht (PV)";"    8246";"    2650";"      53";"     142";"    5401"
"1 000 000 euro en meer";"2008";"Utrecht (PV)";"    9827";"    3860";"      65";"     172";"    5730"
"1 000 000 euro en meer";"2009";"Utrecht (PV)";"   10967";"    4678";"      66";"     155";"    6068"
"1 000 000 euro en meer";"2010*";"Utrecht (PV)";"   10867";"    4872";"      69";"     184";"    5742"
"1 000 000 euro en meer";"2011*";"Utrecht (PV)";"   10804";"    4490";"      67";"     191";"    6056"
"1 000 000 euro en meer";"1997";"Noord-Holland (PV)";"    5362";"      69";"      14";"      35";"    5244"
"1 000 000 euro en meer";"1998";"Noord-Holland (PV)";"    5512";"      68";"      14";"      57";"    5373"
"1 000 000 euro en meer";"1999";"Noord-Holland (PV)";"    5690";"      75";"      13";"      70";"    5532"
"1 000 000 euro en meer";"2000";"Noord-Holland (PV)";"    5892";"      78";"      13";"      68";"    5733"
"1 000 000 euro en meer";"2001";"Noord-Holland (PV)";"   10008";"    1574";"      13";"     119";"    8302"
"1 000 000 euro en meer";"2002";"Noord-Holland (PV)";"   10367";"    1577";"      13";"     130";"    8647"
"1 000 000 euro en meer";"2003";"Noord-Holland (PV)";"   10734";"    1602";"      13";"     129";"    8990"
"1 000 000 euro en meer";"2004";"Noord-Holland (PV)";"   11052";"    1638";"      19";"     124";"    9271"
"1 000 000 euro en meer";"2005";"Noord-Holland (PV)";"   17629";"    6094";"      20";"     175";"   11340"
"1 000 000 euro en meer";"2006";"Noord-Holland (PV)";"   17711";"    6148";"      21";"     194";"   11348"
"1 000 000 euro en meer";"2007";"Noord-Holland (PV)";"   19250";"    7258";"      28";"     183";"   11781"
"1 000 000 euro en meer";"2008";"Noord-Holland (PV)";"   22673";"    9787";"      34";"     215";"   12637"
"1 000 000 euro en meer";"2009";"Noord-Holland (PV)";"   25344";"   12042";"      31";"     260";"   13011"
"1 000 000 euro en meer";"2010*";"Noord-Holland (PV)";"   24999";"   12464";"      40";"     272";"   12223"
"1 000 000 euro en meer";"2011*";"Noord-Holland (PV)";"   23256";"   11265";"      37";"     280";"   11674"
"1 000 000 euro en meer";"1997";"Zuid-Holland (PV)";"    7124";"      98";"     133";"      83";"    6810"
"1 000 000 euro en meer";"1998";"Zuid-Holland (PV)";"    7376";"      75";"      57";"     131";"    7113"
"1 000 000 euro en meer";"1999";"Zuid-Holland (PV)";"    7630";"      76";"      60";"     173";"    7321"
"1 000 000 euro en meer";"2000";"Zuid-Holland (PV)";"    7773";"      77";"      59";"      80";"    7557"
"1 000 000 euro en meer";"2001";"Zuid-Holland (PV)";"   10393";"     827";"      68";"     142";"    9356"
"1 000 000 euro en meer";"2002";"Zuid-Holland (PV)";"   11166";"     863";"      70";"     146";"   10087"
"1 000 000 euro en meer";"2003";"Zuid-Holland (PV)";"   11462";"     862";"      69";"     142";"   10389"
"1 000 000 euro en meer";"2004";"Zuid-Holland (PV)";"   11710";"     881";"      73";"     143";"   10613"
"1 000 000 euro en meer";"2005";"Zuid-Holland (PV)";"   16804";"    3549";"     102";"     187";"   12966"
"1 000 000 euro en meer";"2006";"Zuid-Holland (PV)";"   17126";"    3604";"     111";"     189";"   13222"
"1 000 000 euro en meer";"2007";"Zuid-Holland (PV)";"   19345";"    4812";"     163";"     235";"   14135"
"1 000 000 euro en meer";"2008";"Zuid-Holland (PV)";"   21637";"    6273";"     195";"     285";"   14884"
"1 000 000 euro en meer";"2009";"Zuid-Holland (PV)";"   23573";"    7292";"     189";"     269";"   15823"
"1 000 000 euro en meer";"2010*";"Zuid-Holland (PV)";"   22383";"    7341";"     165";"     307";"   14570"
"1 000 000 euro en meer";"2011*";"Zuid-Holland (PV)";"   22157";"    6909";"     101";"     287";"   14860"
"1 000 000 euro en meer";"1997";"Zeeland (PV)";"     558";"      30";"       -";"      10";"     518"
"1 000 000 euro en meer";"1998";"Zeeland (PV)";"     584";"      24";"       -";"      12";"     548"
"1 000 000 euro en meer";"1999";"Zeeland (PV)";"     616";"      19";"       2";"      17";"     578"
"1 000 000 euro en meer";"2000";"Zeeland (PV)";"     619";"       7";"       2";"      17";"     593"
"1 000 000 euro en meer";"2001";"Zeeland (PV)";"     756";"       7";"       -";"      30";"     719"
"1 000 000 euro en meer";"2002";"Zeeland (PV)";"     777";"       7";"       1";"      32";"     737"
"1 000 000 euro en meer";"2003";"Zeeland (PV)";"     823";"       9";"       1";"      29";"     784"
"1 000 000 euro en meer";"2004";"Zeeland (PV)";"     864";"       7";"       1";"      32";"     824"
"1 000 000 euro en meer";"2005";"Zeeland (PV)";"    1189";"      45";"       6";"      91";"    1047"
"1 000 000 euro en meer";"2006";"Zeeland (PV)";"    1216";"      49";"       7";"      80";"    1080"
"1 000 000 euro en meer";"2007";"Zeeland (PV)";"    1418";"     101";"      30";"      99";"    1188"
"1 000 000 euro en meer";"2008";"Zeeland (PV)";"    1568";"     133";"      33";"      91";"    1311"
"1 000 000 euro en meer";"2009";"Zeeland (PV)";"    1688";"     158";"      35";"     101";"    1394"
"1 000 000 euro en meer";"2010*";"Zeeland (PV)";"    1688";"     175";"      37";"     111";"    1365"
"1 000 000 euro en meer";"2011*";"Zeeland (PV)";"    1735";"     199";"      32";"      99";"    1405"
"1 000 000 euro en meer";"1997";"Noord-Brabant (PV)";"    4040";"      40";"      17";"      99";"    3884"
"1 000 000 euro en meer";"1998";"Noord-Brabant (PV)";"    4222";"      35";"      13";"     177";"    3997"
"1 000 000 euro en meer";"1999";"Noord-Brabant (PV)";"    4426";"      35";"      13";"     168";"    4210"
"1 000 000 euro en meer";"2000";"Noord-Brabant (PV)";"    4672";"      29";"      12";"     183";"    4448"
"1 000 000 euro en meer";"2001";"Noord-Brabant (PV)";"    6734";"     123";"       9";"     196";"    6406"
"1 000 000 euro en meer";"2002";"Noord-Brabant (PV)";"    6949";"     125";"       9";"     192";"    6623"
"1 000 000 euro en meer";"2003";"Noord-Brabant (PV)";"    7214";"     135";"      29";"     186";"    6864"
"1 000 000 euro en meer";"2004";"Noord-Brabant (PV)";"    7515";"     144";"      33";"     226";"    7112"
"1 000 000 euro en meer";"2005";"Noord-Brabant (PV)";"   10814";"    1109";"      44";"     410";"    9251"
"1 000 000 euro en meer";"2006";"Noord-Brabant (PV)";"   11035";"    1142";"      44";"     422";"    9427"
"1 000 000 euro en meer";"2007";"Noord-Brabant (PV)";"   12662";"    1851";"      25";"     589";"   10197"
"1 000 000 euro en meer";"2008";"Noord-Brabant (PV)";"   14106";"    2562";"      25";"     647";"   10872"
"1 000 000 euro en meer";"2009";"Noord-Brabant (PV)";"   15491";"    3163";"      28";"     795";"   11505"
"1 000 000 euro en meer";"2010*";"Noord-Brabant (PV)";"   15771";"    3379";"      20";"     942";"   11430"
"1 000 000 euro en meer";"2011*";"Noord-Brabant (PV)";"   15745";"    3106";"      14";"    1047";"   11578"
"1 000 000 euro en meer";"1997";"Limburg (PV)";"    1782";"       9";"      23";"      98";"    1652"
"1 000 000 euro en meer";"1998";"Limburg (PV)";"    1871";"       8";"      19";"      93";"    1751"
"1 000 000 euro en meer";"1999";"Limburg (PV)";"    1923";"       9";"      26";"      97";"    1791"
"1 000 000 euro en meer";"2000";"Limburg (PV)";"    2010";"       7";"      24";"      94";"    1885"
"1 000 000 euro en meer";"2001";"Limburg (PV)";"    2711";"      11";"      15";"     150";"    2535"
"1 000 000 euro en meer";"2002";"Limburg (PV)";"    2851";"      17";"      15";"     150";"    2669"
"1 000 000 euro en meer";"2003";"Limburg (PV)";"    2968";"      18";"      21";"     150";"    2779"
"1 000 000 euro en meer";"2004";"Limburg (PV)";"    3075";"      17";"      10";"      96";"    2952"
"1 000 000 euro en meer";"2005";"Limburg (PV)";"    3841";"      48";"       7";"      91";"    3695"
"1 000 000 euro en meer";"2006";"Limburg (PV)";"    3952";"      53";"       6";"      90";"    3803"
"1 000 000 euro en meer";"2007";"Limburg (PV)";"    4406";"     101";"       8";"     153";"    4144"
"1 000 000 euro en meer";"2008";"Limburg (PV)";"    4648";"     162";"       8";"     134";"    4344"
"1 000 000 euro en meer";"2009";"Limburg (PV)";"    5083";"     209";"       6";"     235";"    4633"
"1 000 000 euro en meer";"2010*";"Limburg (PV)";"    4916";"     227";"       7";"     234";"    4448"
"1 000 000 euro en meer";"2011*";"Limburg (PV)";"    5226";"     247";"       6";"     298";"    4675"
