id,occurred_at,city,latitude,longitude,depth,magnitude,gasfield_id,year,magnitude_category
912,2013-02-27 23:49:00,Froombosch,53.206,6.768,3.0,0.4,1.0,2013,0
913,2013-03-02 05:31:00,Westerwijtwerd,53.335,6.648,3.0,0.9,1.0,2013,0
914,2013-03-06 11:25:00,Alkmaar,52.646,4.713,2.0,0.7,,2013,0
915,2013-03-13 01:57:00,Overschild,53.285,6.83,3.0,0.8,1.0,2013,0
916,2013-03-14 03:09:00,Farmsum,53.315,6.942,3.0,1.0,1.0,2013,1
917,2013-03-16 13:06:00,Waddenzee (nabij Eemshaven),53.474,6.792,3.0,2.0,,2013,2
918,2013-03-29 14:28:00,Scharmer,53.233,6.717,3.0,0.9,1.0,2013,0
919,2013-04-02 13:49:00,Siddeburen,53.223,6.872,3.0,1.1,1.0,2013,1
920,2013-04-15 22:56:00,Garsthuizen,53.375,6.74,3.0,0.9,1.0,2013,0
921,2013-04-23 12:31:00,Sappemeer,53.157,6.8,3.0,0.6,1.0,2013,0
922,2013-04-23 18:51:00,Sappemeer,53.175,6.793,3.0,0.5,1.0,2013,0
923,2013-04-27 21:12:00,Loppersum,53.341,6.76,3.0,1.0,1.0,2013,1
924,2013-04-28 18:18:00,Loppersum,53.328,6.733,3.0,1.3,1.0,2013,1
925,2013-04-29 20:32:00,Harkstede,53.229,6.66,3.0,0.8,1.0,2013,0
926,2013-04-30 15:28:00,Woltersum,53.274,6.735,3.0,0.7,1.0,2013,0
927,2013-05-01 04:07:00,Groningen,53.245,6.637,3.0,0.9,1.0,2013,0
928,2013-05-02 21:11:00,Eenum,53.335,6.793,3.0,0.7,1.0,2013,0
929,2013-05-10 04:25:00,Siddeburen,53.259,6.853,3.0,1.4,1.0,2013,1
930,2013-05-13 03:46:00,Wagenborgen,53.247,6.922,3.0,1.1,1.0,2013,1
931,2013-05-19 12:15:00,Appingedam,53.3,6.858,3.0,0.8,1.0,2013,0
932,2013-05-22 08:35:00,Sappemeer,53.177,6.777,3.0,1.2,1.0,2013,1
933,2013-05-22 11:38:00,Overschild,53.287,6.812,3.0,1.2,1.0,2013,1
934,2013-05-24 11:10:00,Westeremden,53.33,6.705,3.0,1.2,1.0,2013,1
935,2013-05-25 14:07:00,Harkstede,53.229,6.693,3.0,1.1,1.0,2013,1
936,2013-05-25 16:18:00,Loppersum,53.331,6.713,3.0,1.0,1.0,2013,1
937,2013-05-25 16:44:00,Usquert,53.411,6.61,3.0,0.9,1.0,2013,0
938,2013-05-25 19:54:00,Geelbroek,52.953,6.57,3.0,1.1,,2013,1
939,2013-05-30 23:51:00,Steendam,53.282,6.838,3.0,1.2,1.0,2013,1
940,2013-05-31 01:40:00,Steendam,53.278,6.838,3.0,1.0,1.0,2013,1
941,2013-06-03 18:07:00,Appingedam,53.318,6.867,3.0,1.2,1.0,2013,1
942,2013-06-05 17:51:00,Garrelsweer,53.292,6.78,3.0,0.7,1.0,2013,0
943,2013-06-05 22:10:00,Groningen,53.243,6.637,3.0,0.9,1.0,2013,0
944,2013-06-07 06:33:00,Farmsum,53.283,6.985,3.0,1.3,1.0,2013,1
945,2013-06-08 23:21:00,Harkstede,53.209,6.702,3.0,0.7,1.0,2013,0
946,2013-06-14 22:20:00,Appingedam,53.319,6.833,3.0,0.7,1.0,2013,0
947,2013-06-14 22:36:00,Siddeburen,53.23,6.872,3.0,0.6,1.0,2013,0
948,2013-06-18 21:39:00,Scharmer,53.23,6.72,3.0,0.7,1.0,2013,0
949,2013-06-23 09:21:00,Appingedam,53.3,6.867,3.0,1.1,1.0,2013,1
950,2013-06-27 20:45:00,Westerwijtwerd,53.331,6.643,3.0,1.3,1.0,2013,1
951,2013-06-30 01:27:00,Schildwolde,53.227,6.818,3.0,0.8,1.0,2013,0
952,2013-06-30 21:55:00,Garrelsweer,53.317,6.758,3.0,0.8,1.0,2013,0
953,2013-06-30 22:52:00,Loppersum,53.326,6.753,3.0,0.7,1.0,2013,0
954,2013-07-02 23:03:00,Garrelsweer,53.294,6.785,3.0,3.0,1.0,2013,3
955,2013-07-03 05:10:00,Toornwerd,53.355,6.637,3.0,0.9,1.0,2013,0
956,2013-07-08 07:54:00,Wetsinge,53.305,6.542,3.0,1.6,,2013,1
957,2013-07-13 13:23:00,Appingedam,53.332,6.87,3.0,0.9,1.0,2013,0
958,2013-07-14 21:01:00,Eenum,53.333,6.785,3.0,1.1,1.0,2013,1
959,2013-07-20 03:33:00,Wirdum,53.323,6.803,3.0,2.4,1.0,2013,2
960,2013-07-20 05:05:00,Wirdum,53.323,6.775,3.0,1.9,1.0,2013,1
961,2013-07-21 02:44:00,Steendam,53.269,6.83,3.0,1.3,1.0,2013,1
962,2013-07-21 08:29:00,Garrelsweer,53.287,6.778,3.0,0.7,1.0,2013,0
963,2013-07-26 15:36:00,Groningen,53.243,6.638,3.0,0.9,1.0,2013,0
964,2013-07-30 18:23:00,Schildwolde,53.215,6.828,3.0,0.7,1.0,2013,0
965,2013-07-31 11:01:00,Scharmer,53.221,6.718,3.0,1.0,1.0,2013,1
966,2013-08-07 01:13:00,Sappemeer,53.179,6.782,3.0,0.6,1.0,2013,0
967,2013-08-07 22:52:00,Schildwolde,53.263,6.803,3.0,0.9,1.0,2013,0
968,2013-08-08 15:08:00,Schildwolde,53.256,6.798,3.0,1.0,1.0,2013,1
969,2013-08-09 17:52:00,Waddenzee (nabij Buren),53.443,5.913,3.0,1.8,,2013,1
970,2013-08-14 13:17:00,Harkstede,53.233,6.653,3.0,1.1,1.0,2013,1
971,2013-08-16 11:35:00,Lageland,53.244,6.697,3.0,2.1,1.0,2013,2
972,2013-08-21 15:50:00,Overschild,53.278,6.793,3.0,0.9,1.0,2013,0
973,2013-08-25 02:06:00,Garrelsweer,53.313,6.775,3.0,1.3,1.0,2013,1
974,2013-08-27 05:05:00,Appingedam,53.301,6.865,3.0,1.1,1.0,2013,1
975,2013-09-01 13:04:00,Westeremden,53.343,6.715,3.0,1.5,1.0,2013,1
976,2013-09-04 01:33:00,Zeerijp,53.344,6.772,3.0,2.8,1.0,2013,2
977,2013-09-18 03:42:00,Appingedam,53.292,6.83,3.0,0.9,1.0,2013,0
978,2013-09-22 02:25:00,Garmerwolde,53.245,6.665,3.0,1.7,1.0,2013,1
979,2013-09-22 02:44:00,Lageland,53.249,6.68,3.0,1.0,1.0,2013,1
980,2013-09-22 14:50:00,Lageland,53.236,6.67,3.0,1.6,1.0,2013,1
981,2013-09-24 22:09:00,Zuidlaren,53.081,6.715,3.0,1.1,,2013,1
982,2013-09-25 07:16:00,Garrelsweer,53.289,6.787,3.0,1.1,1.0,2013,1
983,2013-09-25 19:55:00,Tjuchem,53.282,6.862,3.0,1.2,1.0,2013,1
984,2013-09-28 02:20:00,Startenhuizen,53.383,6.727,3.0,1.9,1.0,2013,1
985,2013-09-29 18:11:00,Garmerwolde,53.248,6.648,3.0,1.3,1.0,2013,1
986,2013-09-30 14:56:00,Scharmer,53.222,6.715,3.0,1.2,1.0,2013,1
987,2013-10-01 00:59:00,Scharmer,53.22,6.717,3.0,1.1,1.0,2013,1
988,2013-10-01 21:49:00,Scharmer,53.232,6.713,3.0,1.2,1.0,2013,1
989,2013-10-02 08:57:00,Wirdum,53.312,6.787,3.0,1.4,1.0,2013,1
990,2013-10-02 20:24:00,Wirdum,53.317,6.792,3.0,1.9,1.0,2013,1
991,2013-10-02 22:32:00,Borgsweer,53.301,7.013,3.0,0.9,1.0,2013,0
992,2013-10-03 00:42:00,Garrelsweer,53.314,6.777,3.0,1.2,1.0,2013,1
993,2013-10-10 18:31:00,Startenhuizen Lopp,53.37,6.713,3.0,1.5,1.0,2013,1
994,2013-10-22 21:01:00,Noordzee (nabij Castricum),52.551,4.588,3.0,2.5,,2013,2
995,2013-10-23 00:59:00,Lageland,53.262,6.733,3.0,1.1,1.0,2013,1
996,2013-10-23 17:45:00,Noordzee (nabij Castricum),52.555,4.585,3.0,2.0,,2013,2
997,2013-10-23 23:57:00,Siddeburen,53.257,6.863,3.0,1.1,1.0,2013,1
998,2013-10-27 08:54:00,Noordzee (nabij Egmond aan Zee),52.559,4.548,3.0,1.8,,2013,1
999,2013-11-05 16:51:00,Noordzee (nabij Egmond aan Zee),52.567,4.533,3.0,1.7,,2013,1
1000,2013-11-07 01:23:00,Tjuchem,53.281,6.878,3.0,1.5,1.0,2013,1
1001,2013-11-09 01:19:00,Annen,53.052,6.755,3.0,2.4,,2013,2
1002,2013-11-10 01:47:00,Garrelsweer,53.298,6.772,3.0,1.2,1.0,2013,1
1003,2013-11-15 17:46:00,Stedum,53.318,6.715,3.0,1.6,1.0,2013,1
1004,2013-11-18 13:31:00,Loppersum,53.322,6.747,3.0,1.4,1.0,2013,1
1005,2013-11-26 23:54:00,Appingedam,53.327,6.845,3.0,2.0,1.0,2013,2
1006,2013-11-28 19:02:00,Noordzee (nabij Egmond aan Zee),52.57,4.548,3.0,1.7,,2013,1
1007,2013-11-28 20:24:00,Noordzee (nabij Egmond aan Zee),52.57,4.55,3.0,1.4,,2013,1
1008,2013-12-06 08:12:00,Scharmer,53.226,6.725,3.0,1.3,1.0,2013,1
1009,2013-12-08 03:32:00,Meedhuizen,53.282,6.922,3.0,1.1,1.0,2013,1
1010,2013-12-20 05:12:00,Slochteren,53.213,6.823,3.0,1.3,1.0,2013,1
1011,2013-12-22 21:51:00,Schildwolde,53.23,6.813,3.0,1.0,1.0,2013,1
1012,2013-12-23 00:48:00,Westeremden,53.348,6.692,3.0,1.2,1.0,2013,1
1013,2014-01-02 04:00:00,Froombosch,53.206,6.755,3.0,1.4,1.0,2014,1
1014,2014-01-04 23:38:00,Harkstede,53.23,6.647,3.0,1.1,1.0,2014,1
1015,2014-01-09 00:49:00,Onderdendam,53.315,6.578,3.0,1.1,,2014,1
1016,2014-01-12 23:33:00,Garrelsweer,53.295,6.77,3.0,0.9,1.0,2014,0
1017,2014-01-16 19:48:00,Farmsum,53.277,6.973,3.0,1.2,1.0,2014,1
1018,2014-01-21 01:12:00,Noordwolde,53.271,6.568,3.0,1.0,,2014,1
1019,2014-01-23 03:50:00,Garsthuizen,53.377,6.737,3.0,0.6,1.0,2014,0
1020,2014-01-23 16:18:00,Zuidbroek,53.182,6.887,3.0,1.1,1.0,2014,1
1021,2014-01-26 14:21:00,Lageland,53.236,6.678,3.0,1.5,1.0,2014,1
1022,2014-02-03 06:30:00,Loppersum,53.334,6.757,3.0,1.5,1.0,2014,1
1023,2014-02-05 18:11:00,Schildwolde,53.25,6.787,3.0,0.9,1.0,2014,0
1024,2014-02-05 21:25:00,Assen,52.96,6.568,3.0,2.0,,2014,2
1025,2014-02-06 21:39:00,Froombosch,53.185,6.785,3.0,1.3,1.0,2014,1
1026,2014-02-11 01:18:00,Meedhuizen,53.294,6.953,3.0,0.8,1.0,2014,0
1027,2014-02-13 02:13:00,'t Zandt,53.357,6.782,3.0,3.0,1.0,2014,3
1028,2014-02-17 04:54:00,Ten Post,53.304,6.742,3.0,0.8,1.0,2014,0
1029,2014-02-18 05:03:00,Huizinge,53.337,6.662,3.0,1.7,1.0,2014,1
1030,2014-02-28 04:38:00,Ten Post,53.279,6.75,3.0,1.2,1.0,2014,1
1031,2014-03-04 03:17:00,Wildervank,53.083,6.828,3.0,0.8,,2014,0
1032,2014-03-04 03:21:00,Wildervank,53.085,6.828,3.0,0.8,,2014,0
1033,2014-03-04 03:25:00,Wildervank,53.077,6.83,3.0,1.1,,2014,1
1034,2014-03-10 03:39:00,Zeerijp,53.351,6.768,3.0,0.9,1.0,2014,0
1035,2014-03-11 09:05:00,Noordbroek,53.197,6.82,3.0,1.1,1.0,2014,1
1036,2014-03-11 09:08:00,Schildwolde,53.228,6.822,3.0,2.3,1.0,2014,2
1037,2014-03-12 00:07:00,Ekehaar,52.949,6.59,3.0,1.3,,2014,1
1038,2014-03-14 03:59:00,Groningen,53.211,6.652,3.0,0.8,1.0,2014,0
1039,2014-03-14 22:25:00,Appingedam,53.31,6.828,3.0,1.0,1.0,2014,1
1040,2014-03-15 19:09:00,Appingedam,53.306,6.873,3.0,1.9,1.0,2014,1
1041,2014-03-18 21:15:00,Rottum,53.39,6.618,3.0,2.1,1.0,2014,2
1042,2014-03-21 16:22:00,Slochteren,53.209,6.828,3.0,1.1,1.0,2014,1
1043,2014-03-23 10:28:00,Sappemeer,53.166,6.798,3.0,1.6,1.0,2014,1
1044,2014-03-27 08:25:00,Siddeburen,53.259,6.863,3.0,1.4,1.0,2014,1
1045,2014-03-28 21:28:00,Waddenzee (nabij Uithuizermeeden),53.48,6.758,3.0,1.3,,2014,1
1046,2014-03-30 20:58:00,Farmsum,53.282,6.993,3.0,1.4,1.0,2014,1
1047,2014-03-31 19:01:00,Lageland,53.238,6.672,3.0,0.7,1.0,2014,0
1048,2014-04-02 05:47:00,Sappemeer,53.161,6.808,3.0,1.1,1.0,2014,1
1049,2014-04-02 05:48:00,Sappemeer,53.163,6.802,3.0,1.2,1.0,2014,1
1050,2014-04-03 01:27:00,Sappemeer,53.179,6.817,3.0,1.0,1.0,2014,1
1051,2014-04-04 07:39:00,Garmerwolde,53.25,6.667,3.0,1.2,1.0,2014,1
1052,2014-04-09 04:43:00,Tjuchem,53.264,6.903,3.0,1.1,1.0,2014,1
1053,2014-04-17 20:18:00,Loppersum,53.327,6.723,3.0,1.3,1.0,2014,1
1054,2014-04-20 08:36:00,Zeerijp,53.351,6.743,3.0,1.4,1.0,2014,1
1055,2014-04-26 08:50:00,Schildwolde,53.237,6.813,3.0,1.3,1.0,2014,1
1056,2014-04-27 21:49:00,Westerbroek,53.184,6.702,3.0,0.5,1.0,2014,0
1057,2014-05-12 22:18:00,Woudbloem,53.212,6.732,3.0,1.3,1.0,2014,1
1058,2014-05-13 18:16:00,Westerwijtwerd,53.333,6.64,3.0,1.4,1.0,2014,1
1059,2014-05-17 02:35:00,Kolham,53.192,6.745,3.0,1.6,1.0,2014,1
1060,2014-05-19 17:25:00,Meedhuizen,53.277,6.94,3.0,1.0,1.0,2014,1
1061,2014-06-12 07:13:00,Froombosch,53.207,6.763,3.0,1.2,1.0,2014,1
1062,2014-06-12 22:10:00,Kolham,53.191,6.752,3.0,0.8,1.0,2014,0
1063,2014-06-16 15:16:00,Westeremden,53.349,6.71,3.0,1.8,1.0,2014,1
1064,2014-06-29 13:40:00,Slochteren,53.213,6.822,3.0,0.7,1.0,2014,0
1065,2014-07-02 07:06:00,Meedhuizen,53.275,6.917,3.0,1.3,1.0,2014,1
1066,2014-07-02 17:34:00,Slochteren,53.214,6.79,3.0,2.1,1.0,2014,2
1067,2014-07-06 03:07:00,Haren,53.185,6.618,3.0,0.9,,2014,0
1068,2014-07-07 19:56:00,Lageland,53.24,6.688,3.0,1.2,1.0,2014,1
1069,2014-07-07 23:13:00,Overschild,53.269,6.752,3.0,1.0,1.0,2014,1
1070,2014-07-08 11:37:00,Lageland,53.244,6.707,3.0,1.2,1.0,2014,1
1071,2014-07-15 16:24:00,Slochteren,53.215,6.827,3.0,0.7,1.0,2014,0
1072,2014-07-22 17:45:00,Siddeburen,53.249,6.862,3.0,0.9,1.0,2014,0
1073,2014-08-09 15:55:00,Appingedam,53.323,6.835,3.0,1.3,1.0,2014,1
1074,2014-08-09 15:55:00,Appingedam,53.325,6.835,3.0,2.0,1.0,2014,2
1075,2014-08-19 19:25:00,Garsthuizen,53.376,6.725,3.0,1.2,1.0,2014,1
1076,2014-08-21 11:03:00,Garsthuizen,53.373,6.727,3.0,1.2,1.0,2014,1
1077,2014-08-25 10:27:00,Slochteren,53.23,6.782,3.0,0.8,1.0,2014,0
1078,2014-09-01 01:40:00,Groningen,53.236,6.625,3.0,0.5,1.0,2014,0
1079,2014-09-01 07:17:00,Froombosch,53.194,6.787,3.0,2.6,1.0,2014,2
1080,2014-09-01 07:53:00,Slochteren,53.197,6.813,3.0,1.6,1.0,2014,1
1081,2014-09-23 16:32:00,Lageland,53.24,6.72,3.0,1.4,1.0,2014,1
1082,2014-09-23 17:34:00,Luddeweer,53.242,6.728,3.0,1.0,1.0,2014,1
1083,2014-09-24 23:49:00,Westeremden,53.351,6.693,3.0,1.0,1.0,2014,1
1084,2014-09-25 20:49:00,Meedhuizen,53.276,6.937,3.0,1.5,1.0,2014,1
1085,2014-09-30 11:42:00,Garmerwolde,53.258,6.655,3.0,2.8,1.0,2014,2
1086,2014-10-21 06:49:00,Zeerijp,53.358,6.747,3.0,1.5,1.0,2014,1
1087,2014-11-05 01:12:00,Zandeweer,53.374,6.678,3.0,2.9,1.0,2014,2
1088,2014-11-11 13:27:00,Amen,52.937,6.602,3.0,2.0,,2014,2
1089,2014-11-16 00:41:00,Siddeburen,53.228,6.863,3.0,0.9,1.0,2014,0
1090,2014-11-16 19:54:00,Woudbloem,53.228,6.762,3.0,0.6,1.0,2014,0
1091,2014-11-22 04:09:00,Westeremden,53.355,6.698,3.0,1.3,1.0,2014,1
1092,2014-11-29 20:23:00,Appingedam,53.331,6.84,3.0,1.0,1.0,2014,1
1093,2014-11-30 01:03:00,Middelstum,53.36,6.672,3.0,1.4,1.0,2014,1
1094,2014-12-03 04:12:00,Noordbroek,53.19,6.832,3.0,0.9,1.0,2014,0
1095,2014-12-05 02:46:00,Lageland,53.237,6.672,3.0,1.1,1.0,2014,1
1096,2014-12-28 15:13:00,Zeerijp,53.35,6.753,3.0,1.3,1.0,2014,1
1097,2014-12-30 02:37:00,Scharmer,53.208,6.728,3.0,2.8,1.0,2014,2
1098,2014-12-30 06:46:00,Slochteren,53.239,6.753,3.0,0.8,1.0,2014,0
1099,2015-01-06 06:55:00,Wirdum,53.324,6.768,3.0,2.7,1.0,2015,2
1100,2015-01-06 18:26:00,Farmsum,53.322,6.937,3.0,1.0,1.0,2015,1
1101,2015-01-11 23:05:00,Sappemeer,53.171,6.797,3.0,1.5,1.0,2015,1
1102,2015-01-14 11:54:00,Hellum,53.257,6.848,3.0,1.1,1.0,2015,1
1103,2015-01-18 10:54:00,Scharmer,53.233,6.72,3.0,1.5,1.0,2015,1
1104,2015-01-22 03:44:00,Hellum,53.245,6.822,3.0,0.6,1.0,2015,0
1105,2015-01-23 11:45:00,Sappemeer,53.175,6.797,3.0,1.2,1.0,2015,1
1106,2015-01-26 18:07:00,Wirdum,53.319,6.8,3.0,1.1,1.0,2015,1
1107,2015-01-27 15:11:00,Sappemeer,53.178,6.793,3.0,0.5,1.0,2015,0
1108,2015-01-31 05:29:00,Sappemeer,53.172,6.792,3.0,0.8,1.0,2015,0
1109,2015-01-31 16:21:00,Eems-Dollard (nabij Holwierde),53.371,6.942,3.0,1.6,1.0,2015,1
1110,2015-02-02 23:15:00,Overschild,53.268,6.743,3.0,0.9,1.0,2015,0
1111,2015-02-03 00:02:00,Wildervank,53.067,6.863,3.0,1.6,,2015,1
1112,2015-02-04 22:34:00,Oosterwijtwerd,53.328,6.832,3.0,1.1,1.0,2015,1
1113,2015-02-05 03:57:00,Noordzee,52.894,4.248,3.0,1.8,,2015,1
1114,2015-02-10 07:42:00,Loppersum,53.349,6.728,3.0,0.9,1.0,2015,0
1115,2015-02-11 02:02:00,Godlinze,53.374,6.808,3.0,0.4,1.0,2015,0
1116,2015-02-12 16:05:00,Hoogezand,53.143,6.752,3.0,1.9,1.0,2015,1
1117,2015-02-13 04:09:00,Overschild,53.281,6.83,3.0,0.8,1.0,2015,0
1118,2015-02-22 06:08:00,Siddeburen,53.264,6.855,3.0,0.8,1.0,2015,0
1119,2015-02-22 06:21:00,Sappemeer,53.183,6.805,3.0,0.6,1.0,2015,0
1120,2015-02-22 19:00:00,Meedhuizen,53.291,6.94,3.0,1.4,1.0,2015,1
1121,2015-02-24 17:34:00,Schildwolde,53.237,6.82,3.0,0.8,1.0,2015,0
1122,2015-02-25 10:02:00,Appingedam,53.323,6.857,3.0,2.3,1.0,2015,2
1123,2015-03-01 10:16:00,Overschild,53.272,6.81,3.0,1.2,1.0,2015,1
1124,2015-03-01 16:32:00,Houwerzijl,53.334,6.343,3.0,1.4,,2015,1
1125,2015-03-01 19:42:00,Kommerzijl,53.288,6.33,3.0,1.5,,2015,1
1126,2015-03-14 19:27:00,Onnen,53.166,6.667,3.0,0.7,1.0,2015,0
1127,2015-03-16 23:57:00,Overschild,53.279,6.79,3.0,0.6,1.0,2015,0
1128,2015-03-24 03:23:00,Scharmer,53.234,6.718,3.0,1.1,1.0,2015,1
1129,2015-03-24 13:27:00,Appingedam,53.322,6.855,3.0,2.3,1.0,2015,2
1130,2015-03-25 06:46:00,Uithuizermeeden,53.433,6.743,3.0,1.2,1.0,2015,1
1131,2015-04-05 22:28:00,Emmen,52.759,6.903,3.0,1.9,,2015,1
1132,2015-04-06 13:10:00,Farmsum,53.291,6.975,3.0,1.3,1.0,2015,1
1133,2015-04-06 17:31:00,Harkstede,53.216,6.662,3.0,0.7,1.0,2015,0
1134,2015-04-15 00:23:00,Appingedam,53.306,6.885,3.0,0.9,1.0,2015,0
1135,2015-04-15 03:33:00,Siddeburen,53.231,6.872,3.0,0.8,1.0,2015,0
1136,2015-04-22 00:33:00,Slochteren,53.221,6.803,3.0,0.8,1.0,2015,0
1137,2015-05-03 16:50:00,Meedhuizen,53.276,6.922,3.0,1.1,1.0,2015,1
1138,2015-05-07 13:17:00,Froombosch,53.193,6.792,3.0,1.1,1.0,2015,1
1139,2015-05-07 19:11:00,Zeerijp,53.347,6.743,3.0,1.0,1.0,2015,1
1140,2015-05-08 19:01:00,Onnen,53.167,6.647,3.0,1.1,,2015,1
1141,2015-05-13 01:09:00,Siddeburen,53.262,6.9,3.0,1.2,1.0,2015,1
1142,2015-05-16 14:14:00,Appingedam,53.306,6.847,3.0,1.6,1.0,2015,1
1143,2015-05-21 21:08:00,Schildwolde,53.244,6.81,3.0,1.8,1.0,2015,1
1144,2015-05-27 10:52:00,Uithuizen,53.404,6.668,3.0,2.0,1.0,2015,2
1145,2015-06-02 23:37:00,Appingedam,53.313,6.834,3.0,0.7,1.0,2015,0
1146,2015-06-04 20:11:00,Zuidbroek,53.168,6.856,3.0,1.0,1.0,2015,1
1147,2015-06-06 23:39:00,Zeerijp,53.34,6.75,3.0,1.9,1.0,2015,1
1148,2015-06-07 13:54:00,Garrelsweer,53.319,6.757,3.0,0.5,1.0,2015,0
1149,2015-06-10 02:26:00,Zeerijp,53.344,6.753,3.0,1.8,1.0,2015,1
1150,2015-06-10 09:18:00,Westeremden,53.343,6.713,3.0,0.4,1.0,2015,0
1151,2015-06-10 14:21:00,Westeremden,53.345,6.713,3.0,0.8,1.0,2015,0
1152,2015-06-10 14:36:00,Eppenhuizen,53.372,6.677,3.0,0.8,1.0,2015,0
1153,2015-06-23 00:48:00,Anna Paulowna,52.858,4.821,3.0,1.5,,2015,1
1154,2015-06-23 00:49:00,Anna Paulowna,52.853,4.807,3.0,2.3,,2015,2
1155,2015-06-26 22:06:00,Scharmer,53.226,6.721,3.0,0.0,1.0,2015,0
1156,2015-06-29 11:31:00,Woudbloem,53.227,6.733,3.0,0.6,1.0,2015,0
1157,2015-06-30 00:53:00,Ten Boer,53.276,6.685,3.0,0.5,1.0,2015,0
1158,2015-07-02 15:54:00,Scharmer,53.209,6.72,3.0,0.5,1.0,2015,0
1159,2015-07-04 04:18:00,Sappemeer,53.151,6.802,3.0,0.5,1.0,2015,0
1160,2015-07-04 11:05:00,Zuidwolde,53.261,6.617,3.0,0.6,1.0,2015,0
1161,2015-07-04 18:07:00,Westeremden,53.351,6.694,3.0,1.1,1.0,2015,1
1162,2015-07-06 04:25:00,Noordbroek,53.183,6.831,3.0,0.5,1.0,2015,0
1163,2015-07-07 03:09:00,Zuidwolde,53.262,6.631,3.0,2.1,1.0,2015,2
1164,2015-07-08 02:47:00,Appingedam,53.3,6.835,3.0,0.4,1.0,2015,0
1165,2015-07-10 15:49:00,Zuidbroek,53.173,6.866,3.0,0.5,1.0,2015,0
1166,2015-07-16 02:27:00,Overschild,53.295,6.817,3.0,0.8,1.0,2015,0
1167,2015-07-16 08:58:00,Westeremden,53.341,6.715,3.0,0.4,1.0,2015,0
1168,2015-07-18 07:37:00,Siddeburen,53.268,6.865,3.0,0.7,1.0,2015,0
1169,2015-07-18 23:47:00,Kolham,53.193,6.761,3.0,0.5,1.0,2015,0
1170,2015-07-19 20:06:00,Appingedam,53.323,6.851,3.0,0.6,1.0,2015,0
1171,2015-07-20 22:06:00,Thesinge,53.281,6.66,3.0,0.4,1.0,2015,0
1172,2015-07-21 02:18:00,Oosterwijtwerd,53.332,6.803,3.0,1.3,1.0,2015,1
1173,2015-07-21 09:54:00,Garmerwolde,53.242,6.656,3.0,0.6,1.0,2015,0
1174,2015-07-24 02:29:00,Noordzee,53.674,4.497,3.0,2.5,,2015,2
1175,2015-07-30 15:34:00,Froombosch,53.184,6.772,3.0,0.7,1.0,2015,0
1176,2015-08-02 01:32:00,Thesinge,53.277,6.637,3.0,0.6,1.0,2015,0
1177,2015-08-07 12:27:00,Loppersum,53.339,6.759,3.0,0.8,1.0,2015,0
1178,2015-08-11 10:08:00,Scharmer,53.205,6.729,3.0,0.9,1.0,2015,0
1179,2015-08-12 23:01:00,Oosterwijtwerd,53.329,6.812,3.0,0.3,1.0,2015,0
1180,2015-08-13 05:47:00,Oosterwijtwerd,53.333,6.818,3.0,0.6,1.0,2015,0
1181,2015-08-17 00:10:00,Zeerijp,53.35,6.761,3.0,0.6,1.0,2015,0
1182,2015-08-18 07:06:00,Kolham,53.185,6.754,3.0,2.0,1.0,2015,2
1183,2015-08-22 00:12:00,Woudbloem,53.231,6.745,3.0,1.4,1.0,2015,1
1184,2015-08-22 10:11:00,Usquert,53.395,6.602,3.0,1.6,1.0,2015,1
1185,2015-08-23 07:08:00,Sappemeer,53.176,6.807,3.0,0.3,1.0,2015,0
1186,2015-08-24 20:33:00,Wirdum,53.324,6.787,3.0,0.5,1.0,2015,0
1187,2015-08-26 18:16:00,Schildwolde,53.218,6.838,3.0,0.4,1.0,2015,0
1188,2015-08-27 04:48:00,Woudbloem,53.231,6.741,3.0,0.2,1.0,2015,0
1189,2015-08-28 02:52:00,Meedhuizen,53.294,6.942,3.0,0.8,1.0,2015,0
1190,2015-08-28 08:07:00,Slochteren,53.211,6.826,3.0,1.3,1.0,2015,1
1191,2015-08-28 17:22:00,Usquert,53.392,6.584,3.0,1.3,,2015,1
1192,2015-09-05 03:34:00,Foxhol,53.169,6.727,3.0,0.5,1.0,2015,0
1193,2015-09-09 20:01:00,Harkstede,53.219,6.701,3.0,1.2,1.0,2015,1
1194,2015-09-10 16:08:00,Startenhuizen Lopp,53.372,6.713,3.0,0.8,1.0,2015,0
1195,2015-09-30 18:05:00,Hellum,53.234,6.834,3.0,3.1,1.0,2015,3
1196,2015-09-30 21:34:00,Emmen,52.778,6.88,3.0,2.3,,2015,2
1197,2015-10-09 00:27:00,Appingedam,53.296,6.835,3.0,0.3,1.0,2015,0
1198,2015-10-10 02:44:00,Wagenborgen,53.266,6.926,3.0,0.2,1.0,2015,0
1199,2015-10-10 05:51:00,Schildwolde,53.258,6.8,3.0,0.2,1.0,2015,0
1200,2015-10-11 04:41:00,Zuidbroek,53.17,6.853,3.0,0.3,1.0,2015,0
1201,2015-10-22 21:53:00,Zuidwolde,53.262,6.582,3.0,0.5,,2015,0
1202,2015-10-24 02:35:00,Noordbroek,53.217,6.881,3.0,0.7,1.0,2015,0
1203,2015-10-27 15:46:00,Garrelsweer,53.318,6.75,3.0,1.2,1.0,2015,1
1204,2015-10-29 06:05:00,Farmsum,53.279,6.958,3.0,0.8,1.0,2015,0
1205,2015-10-29 08:08:00,Farmsum,53.284,6.966,3.0,1.1,1.0,2015,1
1206,2015-10-30 16:07:00,Garrelsweer,53.294,6.776,3.0,1.7,1.0,2015,1
